,,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_used,gas_used,gas_used,gas_used,gas_used,gas_used,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd
,,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min
block_number,timestamp,,,,,,,,,,,,,,,,,,,,,,,,
18937873,2024-01-05 01:40:23,959,89.428137323,7.400379280840582,6.454990469638342,22.22778378240876,19.588987788,959,1111954,170781.87508962068,4.275978936722744,108967.1897810219,21000,959,8.9428137323e-08,7.40037928084059e-09,0.0,2.222778378240876e-08,1.9588987788000002e-08,959,0.021854247946774666,0.0034952961028046478,3.750432746066093,0.002384631577462686,0.000411500591355
18937874,2024-01-05 01:40:35,938,93.480251554,6.715526268615667,9.403841827524365,21.461358703276122,19.573597517,938,1753130,196384.20311929908,5.817625695325095,114801.25373134328,21000,938,9.348025155400002e-08,6.715526268615657e-09,0.0,2.146135870327612e-08,1.9573597517e-08,938,0.043080711014978214,0.004508543787704256,6.393597893684889,0.002487259444301985,0.000411255547857
18937875,2024-01-05 01:40:47,651,29.636129941,1.505375233779466,2.838143870946879,20.64001183155914,19.638987788,651,6544523,671329.4391154757,9.356424072710988,144632.38709677418,21000,651,2.9636129941000003e-08,1.5053752337794652e-09,0.0,2.0640011831559143e-08,1.9638987788000002e-08,651,0.12857454925986317,0.013185731000358176,9.350710293837071,0.0028981378447127293,0.0004125687287610001
18937876,2024-01-05 01:40:59,1155,206.534886519,16.630860976573484,9.472214489949664,22.491267630872727,19.382629468,1155,414971,77485.14001753255,1.513960866587907,86203.36363636363,21000,1155,2.06534886519e-07,1.6630860976573488e-08,0.0,2.2491267630872728e-08,1.9382629468000003e-08,1155,0.02354606250568009,0.002906277133406611,4.9150726619560325,0.0020605226325219905,0.000407349735618
18937877,2024-01-05 01:41:11,994,90.0,7.084880958079032,7.446357180820514,21.516009316640844,19.257216587,994,8251678,730428.3686604681,9.757402362421415,173421.35915492958,21000,994,9.000000000000001e-08,7.084880958079029e-09,0.0,2.151600931664085e-08,1.9257216587e-08,994,0.159729518252183,0.014156947921141791,9.68367379452864,0.003537961015792097,0.00040461154832700005
18937878,2024-01-05 01:41:23,868,237.105314959,22.437352771086776,7.674662753997859,25.512448771846774,20.801939511,868,1291860,171553.36986110505,4.938582341995672,114119.90322580645,21000,868,2.3710531495900001e-07,2.243735277108679e-08,0.0,2.5512448771846777e-08,2.0801939511000002e-08,868,0.030667201436797062,0.004655856205136228,3.9687287858499065,0.0029372433820281344,0.00043684072973100004
18937879,2024-01-05 01:41:35,882,41.542394358,2.7531044033658003,3.6971357010135817,22.349376416738096,20.654742907,882,1259543,159910.48347296743,5.176624520119837,102150.58730158731,21000,882,4.1542394358000006e-08,2.7531044033658026e-09,0.0,2.2349376416738097e-08,2.0654742907e-08,882,0.026141491145311502,0.0033549560614946697,4.916441834981937,0.0022544252436136536,0.000433959601047
18937880,2024-01-05 01:41:47,854,235.102078943,19.42238672547428,10.638458027120672,23.498341185663936,20.288288869,854,1176483,167303.2896521082,4.0305537563801535,112598.4344262295,21000,854,2.3510207894300003e-07,1.942238672547426e-08,0.0,2.3498341185663934e-08,2.0288288869e-08,854,0.034783587681695795,0.0045530518185545495,4.499983449137873,0.0026860720618692934,0.00042626406624900003
18937881,2024-01-05 01:41:59,917,70.074756151,5.597572991985803,6.2086478345375005,22.062042431717554,20.074756151,917,1197612,124673.6550734138,5.849013846762525,84820.77099236641,21000,917,7.0074756151e-08,5.597572991985807e-09,0.0,2.206204243171756e-08,2.0074756151e-08,917,0.024161530063511415,0.002666084608115797,5.01946783634173,0.0018779846044773313,0.000421569879171
18937882,2024-01-05 01:42:11,973,90.0,6.694473568791334,8.363118517724704,21.530701658043164,19.424255257,973,1037677,116858.34239052622,5.317445455904197,74994.89928057554,21000,973,9.000000000000001e-08,6.694473568791335e-09,0.0,2.1530701658043168e-08,1.9424255257e-08,973,0.02025986923494384,0.0023027612281680226,5.1021713574041225,0.0015572394918968605,0.00040790936039700003
18937883,2024-01-05 01:42:23,938,160.212747839,16.4984547575001,6.005799021885181,23.572411304104477,18.683589475,938,1247305,156423.01244612818,5.833063858647355,98218.85820895522,21000,938,1.6021274783900002e-07,1.649845475750008e-08,0.0,2.3572411304104478e-08,1.8683589475e-08,938,0.0234020546283206,0.0038612170647521257,3.886729079385936,0.0024013057536095574,0.00039235537897500003
18937884,2024-01-05 01:42:35,987,50.745722,3.6696821351599676,5.261717308152703,20.107885813957445,18.39731438,987,1727854,227244.54593733943,4.627091754373998,123974.10638297872,21000,987,5.0745722e-08,3.6696821351599695e-09,0.0,2.010788581395745e-08,1.839731438e-08,987,0.04042714324074052,0.004856845849744317,5.017610650510817,0.002530328786548911,0.00038634360198
18937885,2024-01-05 01:42:47,826,315.350352721,27.199088532668966,10.563963819638388,22.97365717544915,18.777579049,826,1218645,167308.5886141207,4.914712789587369,101331.5,21000,826,3.15350352721e-07,2.7199088532668973e-08,0.0,2.2973657175449155e-08,1.8777579049e-08,826,0.03315877423826043,0.004281836367055763,5.015393139156339,0.002296692875721259,0.00039453916002900005
18937886,2024-01-05 01:42:59,728,172.273039201,15.035190324468745,9.898485437160062,20.67093314301923,18.301429249,728,1140175,144508.78258673247,4.285938577505543,102018.58653846153,21000,728,1.72273039201e-07,1.5035190324468735e-08,0.0,2.0670933143019232e-08,1.8301429249000003e-08,728,0.020980849593978577,0.0026540282043265983,4.257358737479755,0.0019364311542199963,0.0003843300142290001
18937887,2024-01-05 01:43:11,1883,243.276862081,15.026039078589557,12.749612763198607,20.107619250230485,17.631891745,1883,1336395,140218.273943919,5.868019986293737,78402.82156133829,21000,1883,2.43276862081e-07,1.5026039078589557e-08,0.0,2.0107619250230485e-08,1.7631891745e-08,1883,0.023576535918559273,0.0027981909860977953,5.080836205602819,0.0015590175675215434,0.000370479726645
18937888,2024-01-05 01:43:35,924,34.0,2.498656750768383,3.2661584020950363,19.830157289416668,18.536762999,924,1222535,115802.78428988166,7.563686675122102,73684.65909090909,21000,924,3.4e-08,2.4986567507683816e-09,0.0,1.9830157289416666e-08,1.8536762999e-08,924,0.022771869702982468,0.002164558834303199,7.435031419421487,0.0014271062601168875,0.000389272022979
18937889,2024-01-05 01:43:47,1715,610.03054177,43.47411617710349,11.932291802778686,23.230952940591838,17.712569662,1715,1281554,135612.09862544408,5.823905766592032,87929.45714285714,21000,1715,6.100305417700001e-07,4.3474116177103485e-08,0.0,2.323095294059184e-08,1.7712569662000002e-08,1715,0.06686910786666032,0.005276556044395881,8.986028014337737,0.002092323577558571,0.00037196396290200005
18937890,2024-01-05 01:43:59,756,68.336233893,4.9320066752689655,8.796176825491374,20.051364341962962,18.67830575,756,1237382,172982.11145066613,4.665627604335854,104371.94444444444,21000,756,6.8336233893e-08,4.9320066752689594e-09,0.0,2.0051364341962962e-08,1.867830575e-08,756,0.024968272325546503,0.0034474135494546444,4.447111370108767,0.0021082076304336232,0.00039245442075000003
18937891,2024-01-05 01:44:11,1099,55.53852946,4.666135957768413,4.323852423062769,20.313577255598723,18.098059513,1099,1863008,372299.5327590304,4.007964103678425,154854.3949044586,21000,1099,5.553852946e-08,4.666135957768417e-09,0.0,2.031357725559873e-08,1.8098059513e-08,1099,0.03992208551272186,0.0072541468293677094,3.9817291644611004,0.003080550535067058,0.000380059249773
18937892,2024-01-05 01:44:23,854,59.502490045,3.8790695634551065,8.337558661109957,20.902768646721313,19.502490045,854,1834385,222944.53876275805,5.539750005096421,109534.59016393442,21000,854,5.9502490045000005e-08,3.879069563455104e-09,0.0,2.0902768646721313e-08,1.9502490045e-08,854,0.03760946020119733,0.004537197579997787,5.447420473451188,0.0022736385450175456,0.000409552290945
18937893,2024-01-05 01:44:35,826,106.456552551,8.275487654795594,9.3330994357363,21.291600107254236,19.236479332,826,1426325,184453.24144051803,5.512279129225251,113837.33898305085,21000,826,1.06456552551e-07,8.275487654795597e-09,0.0,2.1291600107254238e-08,1.9236479331999998e-08,826,0.029149061383214905,0.003822477430401591,5.073930286512175,0.002396635278666701,0.000404176065972
18937894,2024-01-05 01:44:47,819,198.677906436,16.876846832604464,9.884754490470014,21.981339873829057,18.985251874,819,1276885,173419.93339372173,4.505875805103459,111245.89743589744,21000,819,1.9867790643600002e-07,1.687684683260446e-08,0.0,2.1981339873829062e-08,1.8985251874e-08,819,0.033988822843538706,0.004461586503751776,4.740118974374298,0.0025040338756858508,0.000398690289354
18937895,2024-01-05 01:44:59,1064,134.774588103,9.505686609074917,11.543680241023441,20.322967040638158,18.671325988,1064,1277583,125252.40184956652,6.1190599635302645,83648.88815789473,21000,1064,1.3477458810300003e-07,9.50568660907492e-09,0.0,2.032296704063816e-08,1.8671325988000002e-08,1064,0.025770543169727007,0.002770759787035969,5.599808613785809,0.001729485344647107,0.00039230784574800006
18937896,2024-01-05 01:45:11,952,37.362651976,3.290986945533839,2.8967189203309958,20.184863472058822,18.325735408,952,1163659,150107.10823715886,5.139334748728476,89216.36764705883,21000,952,3.7362651976000006e-08,3.290986945533837e-09,0.0,2.0184863472058824e-08,1.8325735408e-08,952,0.021406900001182675,0.002785691781052991,4.990700119758034,0.0017297547922341867,0.00038484044356800005
18937897,2024-01-05 01:45:23,1701,192.878206984,11.30230538563233,14.914971974284004,19.42334286601646,17.878206984,1701,1243766,102847.1514533825,6.765976746115587,75150.95473251029,21000,1701,1.9287820698400002e-07,1.130230538563232e-08,0.0,1.9423342866016462e-08,1.7878206984e-08,1701,0.04317385785129856,0.003284787324497866,9.55313857059465,0.001573142218859664,0.0003773975251200001
18937898,2024-01-05 01:45:35,868,104.859089062,8.09645508826718,9.09600413407101,20.881481328032258,18.364148866,868,1816783,216958.8410794185,5.490507526638552,109943.65322580645,21000,868,1.04859089062e-07,8.09645508826718e-09,0.0,2.088148132803226e-08,1.8364148866000003e-08,868,0.03427206496921808,0.004160460019264479,5.142512709211174,0.0022200661480081987,0.00038564712618600005
18937899,2024-01-05 01:45:47,784,41.353720519,3.952903595399607,3.7861788194335118,20.11177191226786,18.154952593,784,1146264,141939.6797564017,4.512047099521828,101376.41964285714,21000,784,4.1353720519e-08,3.9529035953996075e-09,0.0,2.0111771912267856e-08,1.8154952593e-08,784,0.020924994979062552,0.002757039914168894,3.9213521506096565,0.002038726382547777,0.000381254004453
18937900,2024-01-05 01:45:59,931,72.311144006,7.899772822467671,4.801137348381861,20.615186206676693,17.603368673,931,2218483,270884.55787787953,5.698040022870192,121493.1052631579,21000,931,7.231114400600001e-08,7.899772822467673e-09,0.0,2.0615186206676694e-08,1.7603368673e-08,931,0.040298638523376416,0.005370838894570897,5.490823502208861,0.002515376954767825,0.000369670742133
18937901,2024-01-05 01:46:11,1400,66.817209907,4.615461970499694,6.223302426297797,19.831772737625,17.773326703,1400,1804548,193858.19873743466,5.7400594953766495,106064.225,21000,1400,6.681720990700001e-08,4.615461970499697e-09,0.0,1.9831772737625002e-08,1.7773326703e-08,1400,0.03209086663524524,0.0034856046966036504,5.4855890145903725,0.0020350385399357717,0.000375129860763
18937902,2024-01-05 01:46:23,1421,478.187953405,32.35900040801003,13.724633363796123,23.298719281980297,18.693517735,1421,1209689,127778.49688557108,6.9823661574011675,70056.29064039409,21000,1421,4.78187953405e-07,3.235900040801004e-08,0.0,2.3298719281980298e-08,1.8693517735000002e-08,1421,0.05034745323810564,0.004254864886731113,8.557637407823108,0.0017282046948521184,0.00039256387243500007
18937903,2024-01-05 01:46:35,1218,42.186148648,2.7425016568257887,4.68601619618215,20.18066891594253,18.572232167,1218,1234914,116603.82868631468,6.324025929691408,75325.9367816092,21000,1218,4.2186148648e-08,2.7425016568257903e-09,0.0,2.018066891594253e-08,1.8572232167e-08,1218,0.02305860091427864,0.0023321780116018456,5.463835330919481,0.0015280958391463181,0.00039022687550700004
18937904,2024-01-05 01:46:47,1043,305.663323116,23.450992872604093,12.02034110613697,21.13753077719463,18.279210786,1043,1168458,156246.34150463957,4.4858444368878585,105903.05369127517,21000,1043,3.0566332311600003e-07,2.3450992872604085e-08,0.0,2.1137530777194634e-08,1.8279210786e-08,1043,0.15334976089068164,0.012685888182856616,11.246050834967107,0.0029867575719848562,0.00038392200000000003
18937905,2024-01-05 01:46:59,644,91.625606066,9.55728535310695,6.048988748735115,21.05788636533696,18.39795787,644,1227565,153179.40896373286,4.799123346133618,99363.97826086957,21000,644,9.1625606066e-08,9.557285353106955e-09,0.0,2.1057886365336956e-08,1.839795787e-08,644,0.02270744565268655,0.002922114761091302,4.306713410881478,0.0020131175508420734,0.00038635711527
18937906,2024-01-05 01:47:11,1638,52.499752089,4.225251646713683,5.428310137298597,19.10793421811111,17.499752089,1638,1177851,132267.55357829484,5.1883790612898855,90138.18803418803,21000,1638,5.2499752089e-08,4.225251646713684e-09,0.0,1.9107934218111113e-08,1.7499752089000003e-08,1638,0.02072988559778074,0.002534855327244274,4.318158212584074,0.001751447286807084,0.00036749479386900005
18937907,2024-01-05 01:47:23,833,111.717915552,16.625948975070006,3.7901499613676255,24.72197464265546,18.388205169,833,1066833,112025.90135090587,5.807332585148711,93452.26890756302,21000,833,1.1171791555200001e-07,1.6625948975070017e-08,0.0,2.4721974642655467e-08,1.8388205169e-08,833,0.01972382738505978,0.002995416731726805,2.9392822324886505,0.0024349603685302284,0.00038636230854900006
18937908,2024-01-05 01:47:35,924,126.085887167,15.657529148497792,4.103188104962637,23.613019147022726,17.793778855,924,1818364,241130.5814906349,5.370312959608648,149140.84848484848,21000,924,1.26085887167e-07,1.56575291484978e-08,0.0,2.3613019147022732e-08,1.7793778855e-08,924,0.04012764989196758,0.005153133989794863,4.549029495354823,0.0034192975796893967,0.000373669355955
18937909,2024-01-05 01:47:47,1183,1571.956437193,119.19109499825703,12.844458601261296,29.966545399431954,18.488713701,1183,1200507,135144.44732648795,4.213209682751873,110289.04142011834,21000,1183,1.571956437193e-06,1.1919109499825702e-07,0.0,2.9966545399431955e-08,1.8488713701e-08,1183,0.12322566511155927,0.00972048414047113,11.291003863174552,0.003032973351233553,0.000388472987721
18937910,2024-01-05 01:47:59,903,54.657689251,3.6791070171770084,6.902255220209212,20.46614522285271,19.049360524,903,1283493,197761.34635843863,3.6948593832178975,141342.52713178293,21000,903,5.4657689251000005e-08,3.6791070171770084e-09,0.0,2.0466145222852713e-08,1.9049360524000002e-08,903,0.024504990508577174,0.0038295187500538745,3.5249485147962316,0.0028331107924548927,0.000400246571004
18937911,2024-01-05 01:48:11,1022,100.0,6.965615265494014,10.001585962729889,21.41410294313699,19.562611571,1022,1260997,135174.23172854976,4.952217909282354,98349.11643835617,21000,1022,1.0000000000000001e-07,6.96561526549401e-09,0.0,2.141410294313699e-08,1.9562611571000004e-08,1022,0.02479449420319629,0.0027073961757180416,4.666270445163912,0.002046705849672124,0.00041102484299100004
18937912,2024-01-05 01:48:23,924,61.456894659,6.535852905200922,4.306862283123972,22.202774012454544,19.458109894,924,374207,75484.49083039463,1.23838283961211,96716.34848484848,21000,924,6.1456894659e-08,6.5358529052009296e-09,0.0,2.2202774012454545e-08,1.9458109894e-08,924,0.009611428126404987,0.0018970028809554853,1.4646665536800283,0.002197331816519924,0.000408620307774
18937913,2024-01-05 01:48:35,1106,50.977366614,5.048338696360884,3.521773012300567,21.495753133234178,19.095955229,1106,1884692,182585.55128097103,6.777493376065382,118100.01898734177,21000,1106,5.0977366614e-08,5.048338696360879e-09,0.0,2.149575313323418e-08,1.9095955229000003e-08,1106,0.03600884097245447,0.00397143121148837,5.442463602321029,0.0026025208099450608,0.00040101505980900005
18937914,2024-01-05 01:48:47,91,107.872210131,23.62894331988105,3.228888319012084,26.47018586915385,19.678350514,91,238367,57356.07602557276,-0.329771741369463,142496.46153846153,22111,91,1.0787221013100001e-07,2.3628943319881054e-08,0.0,2.647018586915385e-08,1.9678350514000002e-08,91,0.008174771828147442,0.0017646992893503115,1.267445296246574,0.0033190990071197577,0.00043510800821505404
18937915,2024-01-05 01:48:59,749,410.239720035,51.42427969605108,6.4469718673278145,30.532155077214952,17.522333693,749,1149667,156992.21521827325,3.508885401595305,127117.1308411215,21000,749,4.10239720035e-07,5.1424279696051036e-08,0.0,3.053215507721496e-08,1.7522333693000002e-08,749,0.41510036041477466,0.03997222119781232,10.000976956449929,0.006859922629215215,0.00036796900755300005
18937916,2024-01-05 01:49:11,1820,1444.37622861,89.67983401683875,15.194370968460705,29.159675628403846,17.318130315,1820,862937,103447.05541503122,2.7561668794601495,115330.3423076923,21000,1820,1.4443762286100001e-06,8.967983401683891e-08,0.0,2.9159675628403847e-08,1.7318130315e-08,1820,0.17026595858100405,0.010773216759880074,14.397317123990465,0.0033096715510999328,0.000363680736615
18937917,2024-01-05 01:49:23,1645,1613.519730568,109.30502416036437,13.00621415375043,36.721765919004255,19.480860136,1645,1036697,144616.16968245732,2.955135656220142,127604.52765957447,21000,1645,1.6135197305680003e-06,1.0930502416036427e-07,0.0,3.6721765919004256e-08,1.9480860136000003e-08,1645,0.2137881372607989,0.016569114145885716,9.98094914146555,0.00518468801234614,0.00041539806285600006
18937918,2024-01-05 01:49:35,1988,140.263206226,13.742166315469891,5.719676310112053,26.107651035834504,22.013867616,1988,1949186,189180.0481762056,7.095118786946007,105561.86267605633,21000,1988,1.40263206226e-07,1.37421663154699e-08,0.0,2.6107651035834506e-08,2.2013867616e-08,1988,0.047307349984708806,0.004426022958551151,7.084155107493448,0.002554247240050263,0.000462291219936
18937919,2024-01-05 01:49:47,1253,292.112296801,28.001707929080656,9.053482394032704,28.883482346893857,24.649370049,1253,1841608,297388.93842931394,3.739882393112498,166703.43016759778,21000,1253,2.9211229680100005e-07,2.8001707929080652e-08,0.0,2.8883482346893856e-08,2.4649370049000002e-08,1253,0.12347329074090165,0.013412918593146698,5.729209063833469,0.005496945797253568,0.0005178467710290001
18937920,2024-01-05 01:49:59,707,124.166661723,13.100082998687636,4.50237062451706,33.05478078444554,27.697657813,707,2043880,294083.51460037776,4.472116557931797,195798.0198019802,21000,707,1.2416666172300002e-07,1.3100082998687641e-08,0.0,3.305478078444555e-08,2.7697657813e-08,707,0.056631127650834445,0.008728235274026658,3.526027564868423,0.006449739272049513,0.000581650814073
18937921,2024-01-05 01:50:11,1204,214.885655452,17.011166330107834,8.563556552528603,33.346679296965114,28.799932268,1204,1645660,169232.50816192816,5.78989051292528,118644.48837209302,21000,1204,2.1488565545200002e-07,1.7011166330107827e-08,0.0,3.334667929696512e-08,2.8799932268e-08,1204,0.047559462536156887,0.005466146325394243,4.478640976820088,0.003963777294910445,0.0006050085776280001
18937922,2024-01-05 01:50:23,595,90.0,10.838835187637708,3.7580455153160384,34.59005347249412,30.097573696,595,1897376,244369.35366477858,5.320058184576171,140826.3411764706,21000,595,9.000000000000001e-08,1.0838835187637712e-08,0.0,3.459005347249412e-08,3.0097573696e-08,595,0.05712538774902169,0.007707448825085974,4.6035390374508625,0.004817252908441085,0.000632049047616
18937923,2024-01-05 01:50:35,1232,285.053910644,27.346978521497537,8.10032516373973,35.45350579028409,29.337669905,1232,1829647,258750.67020000613,4.1802320560082,154630.92613636365,21000,1232,2.85053910644e-07,2.734697852149757e-08,0.0,3.5453505790284094e-08,2.9337669905e-08,1232,0.05550722672867353,0.008595087933084337,3.483099605210427,0.005351150122137843,0.000616091068005
18937924,2024-01-05 01:50:47,763,145.231358593,11.271780820210125,8.602720348003825,35.632673202623856,32.324010733,763,1839430,433616.4324137542,3.1990101937926614,199268.22935779818,21000,763,1.4523135859300002e-07,1.1271780820210143e-08,0.0,3.563267320262386e-08,3.2324010733e-08,763,0.0612971850626022,0.014432903318053957,3.1564834507293216,0.006859175099407608,0.000678804225393
18937925,2024-01-05 01:50:59,623,2634.138210444,276.0950362872934,9.067656270613126,69.13690537376405,34.134219173,623,1840603,342834.5334589026,4.09215528257597,164019.49438202247,21000,623,2.634138210444e-06,2.760950362872934e-07,0.0,6.913690537376404e-08,3.4134219173e-08,623,0.06466814921248133,0.01320126152280437,3.509230322158734,0.006693331965581085,0.000718288602633
18937926,2024-01-05 01:51:11,1127,119.185384976,11.367170792705721,5.085599561709808,38.17757419787577,34.01979416,1127,988047,110125.69150716744,4.190068535024558,94481.76397515528,21000,1127,1.1918538497600001e-07,1.136717079270572e-08,0.0,3.817757419787578e-08,3.401979416e-08,1127,0.03371196026040552,0.004062177515652793,3.412582020694706,0.0035937499422659907,0.0007146256773600001
18937927,2024-01-05 01:51:23,714,49.02979416,2.186805867551419,2.433256816693289,35.96614768854902,34.089772191,714,1198224,126619.42736781042,7.009449934253413,77287.6568627451,21000,714,4.902979416000001e-08,2.1868058675514224e-09,0.0,3.596614768854902e-08,3.4089772191000003e-08,714,0.04095502335378878,0.004369573280042175,6.80076341399122,0.0027557816935476786,0.0007170286026330001
18937928,2024-01-05 01:51:35,1477,250.0,17.513667229165467,9.83601956495349,36.42183855716114,32.058654546,1477,2709795,291703.73293241486,5.739573418967192,132222.28909952607,21000,1477,2.5000000000000004e-07,1.751366722916548e-08,0.0,3.642183855716114e-08,3.2058654546000004e-08,1477,0.08714336129547809,0.009619916445435528,5.423601443314142,0.004639248460227427,0.000673441745466
18937929,2024-01-05 01:51:47,637,150.697819408,15.347692427470552,5.258514591087439,40.78857466198901,35.50466684,637,383398,83942.0694833226,1.1544440464433081,103022.7032967033,21000,637,1.50697819408e-07,1.5347692427470546e-08,0.0,4.078857466198901e-08,3.550466684e-08,637,0.024691260895262742,0.004365166107799844,2.110203487439322,0.004379959345005991,0.0007458080036399999
18937930,2024-01-05 01:51:59,966,156.638813002,15.67344437442342,5.468274196340318,38.83144090005073,33.84040511,966,1073507,117398.41132650932,5.485223083882308,85066.13768115942,21000,966,1.5663881300200002e-07,1.56734443744234e-08,0.0,3.883144090005073e-08,3.3840405110000004e-08,966,0.03643526246842078,0.004522702586910593,4.040590909165949,0.0033904360612854885,0.00071064850731
18937931,2024-01-05 01:52:11,1155,375.40358948,33.27333874555739,7.552870450717095,42.244189833363635,32.920827916,1155,1151109,128738.88338548278,5.416437341739491,103025.13333333333,21000,1155,3.7540358948e-07,3.3273338745557426e-08,0.0,4.224418983336364e-08,3.2920827916e-08,1155,0.04203056128177028,0.006049565320073229,3.820867712691167,0.004476121369591424,0.000691337386236
18937932,2024-01-05 01:52:23,1099,4072.614099296,321.47721623788533,12.361335103581473,66.26852337819108,33.469274369,1099,1468424,200644.99016521373,4.356087117870524,141408.66242038217,21000,1099,4.072614099296e-06,3.2147721623788555e-07,0.0,6.626852337819108e-08,3.3469274369e-08,1099,0.7038698947813277,0.05613950894372708,12.046910421187457,0.01031021365593903,0.000703064761749
18937933,2024-01-05 01:52:35,588,418.995847356,42.592163727053496,8.18153074585068,44.59164377582143,35.477754367,588,1067336,136724.63861597076,4.5215411182602345,106135.28571428571,21000,588,4.1899584735600006e-07,4.25921637270535e-08,0.0,4.4591643775821433e-08,3.5477754367e-08,588,0.09619264764014314,0.01147561833447412,6.2582702334962095,0.005467316044400232,0.0007450328417070001
18937934,2024-01-05 01:52:47,791,157.226311623,17.4973020078637,5.165097467965598,39.26011424279646,33.678844189,791,1198585,134256.20933714547,5.081120976191245,108051.50442477876,21000,791,1.57226311623e-07,1.7497302007863683e-08,0.0,3.926011424279646e-08,3.3678844189000007e-08,791,0.04048681596227256,0.005167260803228567,3.7364267329355876,0.004287416748080937,0.0007072557279690001
18937935,2024-01-05 01:52:59,105,61.617269547,9.458449397650037,2.0934230082300904,37.530490711266665,32.895760544,105,461690,105591.38075169771,1.2390030383879904,162173.4,21000,105,6.1617269547e-08,9.458449397650035e-09,0.0,3.753049071126667e-08,3.2895760544e-08,105,0.015192260585559364,0.0040545118820469956,0.6814166352926302,0.00613888040731764,0.000690810971424
18937936,2024-01-05 01:53:11,2044,233.182810575,13.75888685397413,11.574376648541438,32.925008021976026,29.450642643,2044,1892592,155489.49807173735,6.904934153293303,98869.47260273973,21000,2044,2.33182810575e-07,1.3758886853974117e-08,0.0,3.292500802197603e-08,2.9450642643e-08,2044,0.058963305030426225,0.005763995825777614,6.6382303098455235,0.003291784482047102,0.000618673495503
18937937,2024-01-05 01:53:23,1015,269.6455672,27.822760685987383,6.8784539092326895,39.304998717365514,32.85461811,1015,889791,96223.28959486759,4.495278993615199,85145.19310344827,21000,1015,2.6964556720000004e-07,2.7822760685987384e-08,0.0,3.930499871736552e-08,3.2854618109999996e-08,1015,0.02934725668857013,0.004583912591456226,3.750861257754806,0.003442503338747928,0.0006901569803100002
18937938,2024-01-05 01:53:35,784,243.155377288,20.83218109872329,8.903472647636336,36.82288705105357,32.127997984,784,1132055,155704.8530562739,4.420286982208545,114792.60714285714,21000,784,2.43155377288e-07,2.083218109872331e-08,0.0,3.682288705105357e-08,3.2127997984e-08,784,0.05075187665830594,0.006824541482779445,4.516493085903756,0.004360372771888709,0.000674687957664
18937939,2024-01-05 01:53:47,672,96.94742386,7.773896340927088,6.0382704268812075,34.31504234270833,31.554184444,672,1119197,130572.86896333202,5.213246863430346,101010.86458333333,21000,672,9.694742386e-08,7.773896340927094e-09,0.0,3.431504234270833e-08,3.1554184444000005e-08,672,0.03755374256717147,0.004527083491550197,4.8271791056085664,0.0034829367478516424,0.0006628478733240001
18937940,2024-01-05 01:53:59,749,182.194598054,15.181332045531056,8.87919759952655,33.734738811084114,30.159763751,749,1234397,169834.5492275109,5.073144814142982,105772.85046728973,21000,749,1.8219459805400001e-07,1.518133204553106e-08,0.0,3.3734738811084114e-08,3.0159763751e-08,749,0.052569471707917724,0.00661045121713254,5.178120647656295,0.003712271307948263,0.0006343503109747829
18937941,2024-01-05 01:54:11,1281,90.0,8.340727207305887,4.431174890082409,32.933190584786885,29.234285011,1281,1273842,213552.15965680272,3.9899452046793566,125217.8306010929,21000,1281,9.000000000000001e-08,8.340727207305892e-09,0.0,3.293319058478689e-08,2.9234285011000004e-08,1281,0.037294461921812225,0.006278592739598865,3.8539218822985335,0.003907684196178483,0.0006139199852310001
18937942,2024-01-05 01:54:23,770,172.882250466,25.091779042791355,4.0161256444083175,39.96180497883636,31.16249635,770,1850708,211527.16179232983,6.221383474167423,112710.21818181819,21000,770,1.72882250466e-07,2.5091779042791356e-08,0.0,3.9961804978836364e-08,3.1162496350000007e-08,770,0.0576911883749158,0.007702067745111173,4.152167414792583,0.0046542802107512595,0.0006544124233500002
18937943,2024-01-05 01:54:35,1183,263.006889727,29.5955719378919,6.928452585026705,37.13091621388757,30.486821756,1183,1200950,119638.94378814928,5.373363138051319,97091.95266272189,21000,1183,2.6300688972700003e-07,2.959557193789192e-08,0.0,3.7130916213887575e-08,3.0486821756000006e-08,1183,0.036733243587868204,0.005314559915134966,4.2069768496002835,0.0036473364848649457,0.000640433256876
18937944,2024-01-05 01:54:47,784,143.38272425,11.458188865632136,8.007675659619112,34.26528141282143,30.844670988,784,6544763,621793.8480444971,9.66115807212161,176819.29464285713,21000,784,1.4338272425e-07,1.1458188865632136e-08,0.0,3.426528141282143e-08,3.0844670988000005e-08,784,0.20193650905943586,0.01926107557784613,9.488529241643015,0.005885715989350758,0.0006477380907480001
18937945,2024-01-05 01:54:59,819,200.762648962,25.923112546573915,3.9698055226650104,41.917485364777775,32.07942455,819,1178658,121419.49585218883,6.173786662679264,96969.0170940171,21000,819,2.00762648962e-07,2.5923112546573955e-08,0.0,4.191748536477778e-08,3.207942455e-08,819,0.0379285361812539,0.005723163552898371,3.3250752592348,0.004347209089855379,0.000674541053172
